Unnamed: 0,trial_type_id,full_phrase,full_phrase_language,target_side,dataset_id,distractor_id,target_id,trial_type_aux_data,vanilla_trial,dataset_name,unique_pair,text1_description,image1,text1,text2_description,image2,text2,image_similarity,text_similarity,multimodal_similarity,ooo_similarity,things_text1,things_text2
949,781,"Look, a sock! Where is the sock?",eng,left,6,187,176,,0,luchkina_waxman_2024,176_187,Sock,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Sock.jpg,sock,Spoon,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Spoon.jpg,spoon,0.6846,0.841,0.437,0.3245,sock,spoon
950,782,"Look, a sock! Where is the sock?",eng,left,6,188,176,,0,luchkina_waxman_2024,176_188,Sock,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Sock.jpg,sock,Table,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Table.jpg,table,0.639,0.7695,0.3848,0.2991,sock,table
951,783,"Look, a sock! Where is the sock?",eng,left,6,189,176,,0,luchkina_waxman_2024,176_189,Sock,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Sock.jpg,sock,Wrench,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Wrench.jpg,wrench,0.6675,0.7837,0.4258,0.2927,sock,wrench
952,796,"Look, a truck! Where is the truck?",eng,left,6,178,177,,0,luchkina_waxman_2024,177_178,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Bowl,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Bowl.jpg,bowl,0.564,0.816,0.3857,0.2678,truck,bowl
953,797,"Look, a truck! Where is the truck?",eng,left,6,179,177,,0,luchkina_waxman_2024,177_179,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Chair,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Chair.jpg,chair,0.5854,0.791,0.4062,0.3145,truck,chair
954,798,"Look, a truck! Where is the truck?",eng,left,6,180,177,,0,luchkina_waxman_2024,177_180,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Cup,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Cup.jpg,cup,0.592,0.841,0.4248,0.2623,truck,cup
955,799,"Look, a truck! Where is the truck?",eng,left,6,181,177,,0,luchkina_waxman_2024,177_181,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Fork,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Fork.jpg,fork,0.63,0.79,0.4385,0.3255,truck,fork
956,800,"Look, a truck! Where is the truck?",eng,left,6,182,177,,0,luchkina_waxman_2024,177_182,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Glass,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Glass.jpg,glass,0.5894,0.7983,0.42,0.2562,truck,glass
957,801,"Look, a truck! Where is the truck?",eng,left,6,183,177,,0,luchkina_waxman_2024,177_183,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Hammer,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Hammer.jpg,hammer,0.641,0.81,0.4463,0.3631,truck,hammer
958,802,"Look, a truck! Where is the truck?",eng,left,6,184,177,,0,luchkina_waxman_2024,177_184,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Knife,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Knife.jpg,knife,0.6133,0.832,0.4038,0.268,truck,knife
959,803,"Look, a truck! Where is the truck?",eng,left,6,185,177,,0,luchkina_waxman_2024,177_185,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Saw,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Saw.jpg,saw,0.569,0.815,0.4004,0.3911,truck,saw
960,804,"Look, a truck! Where is the truck?",eng,left,6,186,177,,0,luchkina_waxman_2024,177_186,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Sofa,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Sofa.jpg,sofa,0.6274,0.793,0.421,0.356,truck,couch
961,805,"Look, a truck! Where is the truck?",eng,left,6,187,177,,0,luchkina_waxman_2024,177_187,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Spoon,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Spoon.jpg,spoon,0.623,0.8115,0.4272,0.3352,truck,spoon
962,806,"Look, a truck! Where is the truck?",eng,left,6,188,177,,0,luchkina_waxman_2024,177_188,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Table,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Table.jpg,table,0.565,0.8276,0.4058,0.3343,truck,table
963,807,"Look, a truck! Where is the truck?",eng,left,6,189,177,,0,luchkina_waxman_2024,177_189,Truck,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Truck.jpg,truck,Wrench,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Wrench.jpg,wrench,0.5996,0.773,0.4556,0.5374,truck,wrench
964,820,"Look, an apple! Where is the apple?",eng,left,6,178,166,,0,luchkina_waxman_2024,166_178,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Bowl,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Bowl.jpg,bowl,0.6494,0.8184,0.3774,0.4705,apple,bowl
965,821,"Look, an apple! Where is the apple?",eng,left,6,179,166,,0,luchkina_waxman_2024,166_179,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Chair,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Chair.jpg,chair,0.685,0.763,0.394,0.1454,apple,chair
966,822,"Look, an apple! Where is the apple?",eng,left,6,180,166,,0,luchkina_waxman_2024,166_180,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Cup,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Cup.jpg,cup,0.745,0.8394,0.415,0.4224,apple,cup
967,823,"Look, an apple! Where is the apple?",eng,left,6,181,166,,0,luchkina_waxman_2024,166_181,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Fork,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Fork.jpg,fork,0.7476,0.806,0.4194,0.4512,apple,fork
968,824,"Look, an apple! Where is the apple?",eng,left,6,182,166,,0,luchkina_waxman_2024,166_182,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Glass,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Glass.jpg,glass,0.681,0.8125,0.394,0.3945,apple,glass
969,825,"Look, an apple! Where is the apple?",eng,left,6,183,166,,0,luchkina_waxman_2024,166_183,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Hammer,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Hammer.jpg,hammer,0.722,0.7856,0.4238,0.1409,apple,hammer
970,826,"Look, an apple! Where is the apple?",eng,left,6,184,166,,0,luchkina_waxman_2024,166_184,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Knife,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Knife.jpg,knife,0.692,0.827,0.4048,0.4824,apple,knife
971,827,"Look, an apple! Where is the apple?",eng,left,6,185,166,,0,luchkina_waxman_2024,166_185,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Saw,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Saw.jpg,saw,0.6416,0.785,0.3735,0.1211,apple,saw
972,828,"Look, an apple! Where is the apple?",eng,left,6,186,166,,0,luchkina_waxman_2024,166_186,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Sofa,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Sofa.jpg,sofa,0.6265,0.739,0.373,0.226,apple,couch
973,829,"Look, an apple! Where is the apple?",eng,left,6,187,166,,0,luchkina_waxman_2024,166_187,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Spoon,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Spoon.jpg,spoon,0.7563,0.8296,0.4263,0.4417,apple,spoon
974,830,"Look, an apple! Where is the apple?",eng,left,6,188,166,,0,luchkina_waxman_2024,166_188,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Table,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Table.jpg,table,0.6377,0.796,0.3906,0.2352,apple,table
975,831,"Look, an apple! Where is the apple?",eng,left,6,189,166,,0,luchkina_waxman_2024,166_189,Apple,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Apple.jpg,apple,Wrench,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Wrench.jpg,wrench,0.705,0.735,0.4106,0.1153,apple,wrench
976,844,"Look, an orange! Where is the orange?",eng,left,6,178,175,,0,luchkina_waxman_2024,175_178,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Bowl,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Bowl.jpg,bowl,0.6714,0.7925,0.355,0.4326,orange,bowl
977,845,"Look, an orange! Where is the orange?",eng,left,6,179,175,,0,luchkina_waxman_2024,175_179,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Chair,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Chair.jpg,chair,0.6943,0.7446,0.377,0.1548,orange,chair
978,846,"Look, an orange! Where is the orange?",eng,left,6,180,175,,0,luchkina_waxman_2024,175_180,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Cup,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Cup.jpg,cup,0.7485,0.8013,0.413,0.3291,orange,cup
979,847,"Look, an orange! Where is the orange?",eng,left,6,181,175,,0,luchkina_waxman_2024,175_181,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Fork,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Fork.jpg,fork,0.77,0.762,0.379,0.3814,orange,fork
980,848,"Look, an orange! Where is the orange?",eng,left,6,182,175,,0,luchkina_waxman_2024,175_182,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Glass,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Glass.jpg,glass,0.692,0.77,0.3618,0.2913,orange,glass
981,849,"Look, an orange! Where is the orange?",eng,left,6,183,175,,0,luchkina_waxman_2024,175_183,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Hammer,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Hammer.jpg,hammer,0.729,0.7695,0.3926,0.0914,orange,hammer
982,850,"Look, an orange! Where is the orange?",eng,left,6,184,175,,0,luchkina_waxman_2024,175_184,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Knife,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Knife.jpg,knife,0.696,0.7896,0.355,0.432,orange,knife
983,851,"Look, an orange! Where is the orange?",eng,left,6,185,175,,0,luchkina_waxman_2024,175_185,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Saw,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Saw.jpg,saw,0.6567,0.75,0.3433,0.0881,orange,saw
984,852,"Look, an orange! Where is the orange?",eng,left,6,186,175,,0,luchkina_waxman_2024,175_186,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Sofa,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Sofa.jpg,sofa,0.62,0.7065,0.335,0.2348,orange,couch
985,853,"Look, an orange! Where is the orange?",eng,left,6,187,175,,0,luchkina_waxman_2024,175_187,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Spoon,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Spoon.jpg,spoon,0.75,0.7783,0.3818,0.3735,orange,spoon
986,854,"Look, an orange! Where is the orange?",eng,left,6,188,175,,0,luchkina_waxman_2024,175_188,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Table,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Table.jpg,table,0.642,0.7603,0.3418,0.2202,orange,table
987,855,"Look, an orange! Where is the orange?",eng,left,6,189,175,,0,luchkina_waxman_2024,175_189,Orange,stimulus_data/luchkina_waxman_2024/raw_data/images/target/Orange.jpg,orange,Wrench,stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Wrench.jpg,wrench,0.6953,0.719,0.3716,0.0865,orange,wrench
988,2070,Wheres the Book?,eng,left,12,380,370,,1,mahr_coartic,370_380,book,stimulus_data/mahr_coartic/raw_data/stimuli/images/Book3.jpg,book,dog,stimulus_data/mahr_coartic/raw_data/stimuli/images/Dog3.jpg,dog,0.6577,0.8574,0.4219,0.1162,book,dog
989,2071,Find the Ball!,eng,right,12,371,392,,1,mahr_coartic,371_392,ball,stimulus_data/mahr_coartic/raw_data/stimuli/images/Ball1.jpg,ball,duck,stimulus_data/mahr_coartic/raw_data/stimuli/images/Duck1.jpg,duck,0.652,0.7974,0.433,0.2598,ball,duck
990,2072,See the Sock!,eng,right,12,372,396,,1,mahr_coartic,372_396,sock,stimulus_data/mahr_coartic/raw_data/stimuli/images/Sock1.jpg,sock,cup,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cup1.jpg,cup,0.6914,0.84,0.3823,0.2817,sock,cup
991,2073,Wheres the Duck?,eng,left,12,382,373,,1,mahr_coartic,373_382,duck,stimulus_data/mahr_coartic/raw_data/stimuli/images/Duck2.jpg,duck,ball,stimulus_data/mahr_coartic/raw_data/stimuli/images/Ball2.jpg,ball,0.743,0.7974,0.393,0.2598,duck,ball
992,2074,Wheres the Book?,eng,left,12,393,374,,1,mahr_coartic,374_393,book,stimulus_data/mahr_coartic/raw_data/stimuli/images/Book4.jpg,book,dog,stimulus_data/mahr_coartic/raw_data/stimuli/images/Dog4.jpg,dog,0.482,0.8574,0.436,0.1162,book,dog
993,2075,Find the Cat!,eng,right,12,375,387,,1,mahr_coartic,375_387,cat,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cat1.jpg,cat,car,stimulus_data/mahr_coartic/raw_data/stimuli/images/Car1.jpg,car,0.6196,0.8687,0.3813,0.196,cat,car
994,2076,Find the Ball!,eng,left,12,390,376,,1,mahr_coartic,376_390,ball,stimulus_data/mahr_coartic/raw_data/stimuli/images/Ball4.jpg,ball,duck,stimulus_data/mahr_coartic/raw_data/stimuli/images/Duck4.jpg,duck,0.709,0.7974,0.4233,0.2598,ball,duck
995,2077,See the Book!,eng,right,12,377,389,,1,mahr_coartic,377_389,book,stimulus_data/mahr_coartic/raw_data/stimuli/images/Book2.jpg,book,dog,stimulus_data/mahr_coartic/raw_data/stimuli/images/Dog2.jpg,dog,0.5376,0.8574,0.4111,0.1162,book,dog
996,2078,Wheres the Cookie?,eng,left,12,395,378,,1,mahr_coartic,378_395,cookie,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cookie1.jpg,cookie,shoe,stimulus_data/mahr_coartic/raw_data/stimuli/images/Shoe1.jpg,shoe,0.565,0.8135,0.3037,0.1441,cookie,shoe
997,2079,Find the Ball!,eng,right,12,379,384,,1,mahr_coartic,379_384,ball,stimulus_data/mahr_coartic/raw_data/stimuli/images/Ball3.jpg,ball,duck,stimulus_data/mahr_coartic/raw_data/stimuli/images/Duck3.jpg,duck,0.665,0.7974,0.437,0.2598,ball,duck
998,2080,See the Dog!,eng,left,12,370,380,,1,mahr_coartic,370_380,dog,stimulus_data/mahr_coartic/raw_data/stimuli/images/Dog3.jpg,dog,book,stimulus_data/mahr_coartic/raw_data/stimuli/images/Book3.jpg,book,0.6577,0.8574,0.4268,0.1162,dog,book
999,2081,See the Car!,eng,left,12,391,381,,1,mahr_coartic,381_391,car,stimulus_data/mahr_coartic/raw_data/stimuli/images/Car2.jpg,car,cat,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cat2.jpg,cat,0.66,0.8687,0.4468,0.196,car,cat
1000,2084,Find the Shoe!,eng,right,12,383,394,,1,mahr_coartic,383_394,shoe,stimulus_data/mahr_coartic/raw_data/stimuli/images/Shoe2.jpg,shoe,cookie,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cookie2.jpg,cookie,0.5186,0.8135,0.4478,0.1441,shoe,cookie
1001,2085,Wheres the Duck?,eng,right,12,384,379,,1,mahr_coartic,379_384,duck,stimulus_data/mahr_coartic/raw_data/stimuli/images/Duck3.jpg,duck,ball,stimulus_data/mahr_coartic/raw_data/stimuli/images/Ball3.jpg,ball,0.665,0.7974,0.375,0.2598,duck,ball
1002,2086,See the Dog!,eng,left,12,388,385,,1,mahr_coartic,385_388,dog,stimulus_data/mahr_coartic/raw_data/stimuli/images/Dog1.jpg,dog,book,stimulus_data/mahr_coartic/raw_data/stimuli/images/Book1.jpg,book,0.5347,0.8574,0.4082,0.1162,dog,book
1003,2087,Wheres the Cup?,eng,left,12,397,386,,1,mahr_coartic,386_397,cup,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cup2.jpg,cup,sock,stimulus_data/mahr_coartic/raw_data/stimuli/images/Sock2.jpg,sock,0.651,0.84,0.4497,0.2817,cup,sock
1004,2088,Wheres the Dog?,eng,right,12,374,393,,1,mahr_coartic,374_393,dog,stimulus_data/mahr_coartic/raw_data/stimuli/images/Dog4.jpg,dog,book,stimulus_data/mahr_coartic/raw_data/stimuli/images/Book4.jpg,book,0.482,0.8574,0.375,0.1162,dog,book
1005,2091,See the Duck!,eng,left,12,392,371,,1,mahr_coartic,371_392,duck,stimulus_data/mahr_coartic/raw_data/stimuli/images/Duck1.jpg,duck,ball,stimulus_data/mahr_coartic/raw_data/stimuli/images/Ball1.jpg,ball,0.652,0.7974,0.379,0.2598,duck,ball
1006,2095,See the Cat!,eng,left,12,381,391,,1,mahr_coartic,381_391,cat,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cat2.jpg,cat,car,stimulus_data/mahr_coartic/raw_data/stimuli/images/Car2.jpg,car,0.66,0.8687,0.3867,0.196,cat,car
1007,2101,Wheres the Cookie?,eng,right,12,394,383,,1,mahr_coartic,383_394,cookie,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cookie2.jpg,cookie,shoe,stimulus_data/mahr_coartic/raw_data/stimuli/images/Shoe2.jpg,shoe,0.5186,0.8135,0.3198,0.1441,cookie,shoe
1008,2107,See the Shoe!,eng,left,12,378,395,,1,mahr_coartic,378_395,shoe,stimulus_data/mahr_coartic/raw_data/stimuli/images/Shoe1.jpg,shoe,cookie,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cookie1.jpg,cookie,0.565,0.8135,0.4707,0.1441,shoe,cookie
1009,2110,Wheres the Car?,eng,right,12,387,375,,1,mahr_coartic,375_387,car,stimulus_data/mahr_coartic/raw_data/stimuli/images/Car1.jpg,car,cat,stimulus_data/mahr_coartic/raw_data/stimuli/images/Cat1.jpg,cat,0.6196,0.8687,0.4473,0.196,car,cat
1010,3115,Can you see the mouse,eng,left,24,854,853,,1,moore_bergelson_2022_verb,853_854,mouse,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/mouse.jpg,mouse,pig,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/pig.jpg,pig,0.6343,0.8564,0.4233,0.1449,mouse,pig
1011,3116,Can you see the mouse,eng,left,24,854,852,,0,moore_bergelson_2022_verb,852_854,mouse,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/mouse.jpg,mace,pig,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/pig.jpg,pig,0.6343,0.774,0.4863,,,
1012,3119,Can you see the pig,eng,left,24,853,854,,1,moore_bergelson_2022_verb,853_854,pig,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/pig.jpg,pig,mouse,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/mouse.jpg,mouse,0.6343,0.8564,0.459,0.1449,pig,mouse
1013,3120,Can you see the pig,eng,left,24,853,855,,0,moore_bergelson_2022_verb,853_855,pig,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/pig.jpg,pog,mouse,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/mouse.jpg,mouse,0.6343,0.747,0.5513,,,
1014,3123,Find the dog,eng,left,24,841,836,,1,moore_bergelson_2022_verb,836_841,dog,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/dog.jpg,dog,foot,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/foot.jpg,foot,0.705,0.8623,0.4346,0.4175,dog,foot
1015,3124,Find the dog,eng,left,24,841,835,,0,moore_bergelson_2022_verb,835_841,dog,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/dog.jpg,dag,foot,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/foot.jpg,foot,0.705,0.82,0.4355,,,
1016,3127,Find the foot,eng,left,24,836,841,,1,moore_bergelson_2022_verb,836_841,foot,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/foot.jpg,foot,dog,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/dog.jpg,dog,0.705,0.8623,0.4155,0.4175,foot,dog
1017,3128,Find the foot,eng,left,24,836,840,,0,moore_bergelson_2022_verb,836_840,foot,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/foot.jpg,foat,dog,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/dog.jpg,dog,0.705,0.855,0.5215,,,
1018,3131,Look at the kitty,eng,left,24,866,849,,1,moore_bergelson_2022_verb,849_866,kitty,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/kitty.jpg,kitty,tooth,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/tooth.jpg,tooth,0.682,0.8257,0.4019,0.3117,cat,tooth
1019,3132,Look at the kitty,eng,left,24,866,851,,0,moore_bergelson_2022_verb,851_866,kitty,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/kitty.jpg,kotty,tooth,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/tooth.jpg,tooth,0.682,0.8247,0.4712,,,
1020,3135,Look at the tooth,eng,left,24,849,866,,1,moore_bergelson_2022_verb,849_866,tooth,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/tooth.jpg,tooth,kitty,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/kitty.jpg,kitty,0.682,0.8257,0.42,0.3117,tooth,cat
1021,3136,Look at the tooth,eng,left,24,849,862,,0,moore_bergelson_2022_verb,849_862,tooth,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/tooth.jpg,tath,kitty,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/kitty.jpg,kitty,0.682,0.839,0.5137,,,
1022,4353,Where's the goose,eng,left,24,869,843,,1,moore_bergelson_2022_verb,843_869,goose,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/goose.jpg,goose,whale,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/whale.jpg,whale,0.74,0.8115,0.377,0.7764,goose,whale
1023,4354,Where's the goose,eng,left,24,869,842,,0,moore_bergelson_2022_verb,842_869,goose,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/goose.jpg,giss,whale,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/whale.jpg,whale,0.74,0.807,0.4966,,,
1024,4357,Where's the whale,eng,left,24,843,869,,1,moore_bergelson_2022_verb,843_869,whale,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/whale.jpg,whale,goose,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/goose.jpg,goose,0.74,0.8115,0.4194,0.7764,whale,goose
1025,4358,Where's the whale,eng,left,24,843,870,,0,moore_bergelson_2022_verb,843_870,whale,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/whale.jpg,while,goose,stimulus_data/moore_bergelson_2022_verb/raw_data/visual_stimuli/Nouns/goose.jpg,goose,0.74,0.808,0.5127,,,
1026,1645,,eng,left,10,339,330,,1,perry_cowpig,330_339,cow,stimulus_data/perry_cowpig/raw_data/stimuli/images/holsteinCow.jpg,cow,pig,stimulus_data/perry_cowpig/raw_data/stimuli/images/pinkPig.jpg,pig,0.8765,0.9,0.4517,0.9245,cow,pig
1027,1646,,eng,right,10,335,331,,1,perry_cowpig,331_335,elephant,stimulus_data/perry_cowpig/raw_data/stimuli/images/grayElephant2.jpg,elephant,lion,stimulus_data/perry_cowpig/raw_data/stimuli/images/brown lion.jpg,lion,0.868,0.863,0.419,0.9583,elephant,lion
1028,1647,,eng,left,10,338,332,,0,perry_cowpig,332_338,green strawberry,stimulus_data/perry_cowpig/raw_data/stimuli/images/greenStrawberry.jpg,strawberry,red peas,stimulus_data/perry_cowpig/raw_data/stimuli/images/redPeas.jpg,peas,0.759,0.7246,0.484,,,
1029,1648,,eng,right,10,340,333,,0,perry_cowpig,333_340,brown duck,stimulus_data/perry_cowpig/raw_data/stimuli/images/brownDuck.jpg,duck,yellow monkey,stimulus_data/perry_cowpig/raw_data/stimuli/images/yellowMonkey.jpg,monkey,0.7207,0.841,0.392,0.7973,duck,monkey
1030,1649,,eng,left,10,336,334,,0,perry_cowpig,334_336,striped frog,stimulus_data/perry_cowpig/raw_data/stimuli/images/stripedFrog.jpg,frog,green zebra,stimulus_data/perry_cowpig/raw_data/stimuli/images/green zebra.jpg,zebra,0.716,0.702,0.3887,0.7246,frog,zebra
1031,1650,,eng,right,10,331,335,,1,perry_cowpig,331_335,lion,stimulus_data/perry_cowpig/raw_data/stimuli/images/brown lion.jpg,lion,elephant,stimulus_data/perry_cowpig/raw_data/stimuli/images/grayElephant2.jpg,elephant,0.868,0.863,0.4692,0.9583,lion,elephant
1032,1651,,eng,right,10,334,336,,0,perry_cowpig,334_336,green zebra,stimulus_data/perry_cowpig/raw_data/stimuli/images/green zebra.jpg,zebra,striped frog,stimulus_data/perry_cowpig/raw_data/stimuli/images/stripedFrog.jpg,frog,0.716,0.702,0.5527,0.7246,zebra,frog
1033,1652,,eng,left,10,341,337,,1,perry_cowpig,337_341,banana,stimulus_data/perry_cowpig/raw_data/stimuli/images/yellowBanana.jpg,banana,grapes,stimulus_data/perry_cowpig/raw_data/stimuli/images/purpleGrapes.jpg,grapes,0.724,0.778,0.374,,,
1034,1653,,eng,left,10,332,338,,0,perry_cowpig,332_338,red peas,stimulus_data/perry_cowpig/raw_data/stimuli/images/redPeas.jpg,peas,green strawberry,stimulus_data/perry_cowpig/raw_data/stimuli/images/greenStrawberry.jpg,strawberry,0.759,0.7246,0.534,,,
